"ID","DATE","ELEMENT","VALUE","M-FLAG","Q-FLAG","S-FLAG","OBS-TIME"
"USC00413257",18771101,"PRCP",0,"","","F",NA
"USC00413257",18771102,"PRCP",0,"","","F",NA
"USC00413257",18771103,"PRCP",0,"","","F",NA
"USC00413257",18771104,"PRCP",0,"","","F",NA
"USC00413257",18771105,"PRCP",0,"","","F",NA
"USC00413257",18771106,"PRCP",0,"","","F",NA
"USC00413257",18771107,"PRCP",0,"","","F",NA
"USC00413257",18771108,"PRCP",0,"","","F",NA
"USC00413257",18771109,"PRCP",0,"","","F",NA
"USC00413257",18771110,"PRCP",0,"","","F",NA
"USC00413257",18771111,"PRCP",0,"","","F",NA
"USC00413257",18771112,"PRCP",0,"","","F",NA
"USC00413257",18771113,"PRCP",0,"","","F",NA
"USC00413257",18771114,"PRCP",0,"","","F",NA
"USC00413257",18771115,"PRCP",0,"","","F",NA
"USC00413257",18771116,"PRCP",0,"","","F",NA
"USC00413257",18771117,"PRCP",0,"","","F",NA
"USC00413257",18771118,"PRCP",361,"","","F",NA
"USC00413257",18771119,"PRCP",18,"","","F",NA
"USC00413257",18771120,"PRCP",0,"","","F",NA
"USC00413257",18771121,"PRCP",0,"","","F",NA
"USC00413257",18771122,"PRCP",0,"","","F",NA
"USC00413257",18771123,"PRCP",0,"","","F",NA
"USC00413257",18771124,"PRCP",0,"","","F",NA
"USC00413257",18771125,"PRCP",0,"","","F",NA
"USC00413257",18771126,"PRCP",0,"","","F",NA
"USC00413257",18771127,"PRCP",0,"","","F",NA
"USC00413257",18771128,"PRCP",0,"","","F",NA
"USC00413257",18771129,"PRCP",0,"","","F",NA
"USC00413257",18771130,"PRCP",0,"","","F",NA
"USC00413257",18771201,"TMAX",106,"","","F",NA
"USC00413257",18771203,"TMAX",183,"","","F",NA
"USC00413257",18771204,"TMAX",200,"","","F",NA
"USC00413257",18771205,"TMAX",206,"","","F",NA
"USC00413257",18771206,"TMAX",100,"","","F",NA
"USC00413257",18771207,"TMAX",150,"","","F",NA
"USC00413257",18771208,"TMAX",161,"","","F",NA
"USC00413257",18771209,"TMAX",139,"","","F",NA
"USC00413257",18771210,"TMAX",172,"","","F",NA
"USC00413257",18771211,"TMAX",194,"","","F",NA
"USC00413257",18771212,"TMAX",233,"","","F",NA
"USC00413257",18771213,"TMAX",167,"","","F",NA
"USC00413257",18771214,"TMAX",189,"","","F",NA
"USC00413257",18771215,"TMAX",200,"","","F",NA
"USC00413257",18771217,"TMAX",211,"","","F",NA
"USC00413257",18771218,"TMAX",206,"","","F",NA
"USC00413257",18771219,"TMAX",194,"","","F",NA
"USC00413257",18771220,"TMAX",200,"","","F",NA
"USC00413257",18771221,"TMAX",172,"","","F",NA
"USC00413257",18771222,"TMAX",189,"","","F",NA
"USC00413257",18771223,"TMAX",194,"","","F",NA
"USC00413257",18771224,"TMAX",161,"","","F",NA
"USC00413257",18771225,"TMAX",206,"","","F",NA
"USC00413257",18771226,"TMAX",217,"","","F",NA
"USC00413257",18771227,"TMAX",178,"","","F",NA
"USC00413257",18771228,"TMAX",133,"","","F",NA
"USC00413257",18771229,"TMAX",61,"","","F",NA
"USC00413257",18771230,"TMAX",61,"","","F",NA
"USC00413257",18771231,"TMAX",39,"","","F",NA
"USC00413257",18771201,"TMIN",-128,"","","F",NA
"USC00413257",18771203,"TMIN",50,"","","F",NA
"USC00413257",18771204,"TMIN",17,"","","F",NA
"USC00413257",18771205,"TMIN",-56,"","","F",NA
"USC00413257",18771206,"TMIN",-117,"","","F",NA
"USC00413257",18771207,"TMIN",-33,"","","F",NA
"USC00413257",18771208,"TMIN",-67,"","","F",NA
"USC00413257",18771209,"TMIN",44,"","","F",NA
"USC00413257",18771210,"TMIN",44,"","","F",NA
"USC00413257",18771211,"TMIN",-11,"","","F",NA
"USC00413257",18771212,"TMIN",50,"","","F",NA
"USC00413257",18771213,"TMIN",117,"","","F",NA
"USC00413257",18771214,"TMIN",61,"","","F",NA
"USC00413257",18771215,"TMIN",122,"","","F",NA
"USC00413257",18771217,"TMIN",122,"","","F",NA
"USC00413257",18771218,"TMIN",150,"","","F",NA
"USC00413257",18771219,"TMIN",144,"","","F",NA
"USC00413257",18771220,"TMIN",100,"","","F",NA
"USC00413257",18771221,"TMIN",89,"","","F",NA
"USC00413257",18771222,"TMIN",61,"","","F",NA
"USC00413257",18771223,"TMIN",72,"","","F",NA
"USC00413257",18771224,"TMIN",17,"","","F",NA
"USC00413257",18771225,"TMIN",17,"","","F",NA
"USC00413257",18771226,"TMIN",72,"","","F",NA
"USC00413257",18771227,"TMIN",78,"","","F",NA
"USC00413257",18771228,"TMIN",28,"","","F",NA
"USC00413257",18771229,"TMIN",-17,"","","F",NA
"USC00413257",18771230,"TMIN",-39,"","","F",NA
"USC00413257",18771231,"TMIN",-50,"","","F",NA
"USC00413257",18771201,"PRCP",0,"","","F",NA
"USC00413257",18771202,"PRCP",0,"","","F",NA
"USC00413257",18771203,"PRCP",8,"","","F",NA
"USC00413257",18771204,"PRCP",0,"","","F",NA
"USC00413257",18771205,"PRCP",0,"","","F",NA
"USC00413257",18771206,"PRCP",0,"","","F",NA
"USC00413257",18771207,"PRCP",0,"","","F",NA
"USC00413257",18771208,"PRCP",0,"","","F",NA
"USC00413257",18771209,"PRCP",3,"","","F",NA
"USC00413257",18771210,"PRCP",0,"","","F",NA
"USC00413257",18771211,"PRCP",0,"","","F",NA
"USC00413257",18771212,"PRCP",0,"","","F",NA
"USC00413257",18771213,"PRCP",8,"","","F",NA
"USC00413257",18771214,"PRCP",0,"","","F",NA
"USC00413257",18771215,"PRCP",5,"","","F",NA
"USC00413257",18771216,"PRCP",0,"","","F",NA
"USC00413257",18771217,"PRCP",99,"","","F",NA
"USC00413257",18771218,"PRCP",5,"","","F",NA
"USC00413257",18771219,"PRCP",218,"","","F",NA
"USC00413257",18771220,"PRCP",297,"","","F",NA
"USC00413257",18771221,"PRCP",0,"","","F",NA
"USC00413257",18771222,"PRCP",0,"","","F",NA
"USC00413257",18771223,"PRCP",5,"","","F",NA
"USC00413257",18771224,"PRCP",0,"","","F",NA
"USC00413257",18771225,"PRCP",0,"","","F",NA
"USC00413257",18771226,"PRCP",0,"","","F",NA
"USC00413257",18771227,"PRCP",419,"","","F",NA
"USC00413257",18771228,"PRCP",13,"","","F",NA
"USC00413257",18771229,"PRCP",3,"","","F",NA
"USC00413257",18771230,"PRCP",0,"","","F",NA
"USC00413257",18771231,"PRCP",0,"","","F",NA
"USC00413257",18780101,"TMAX",89,"","","F",NA
"USC00413257",18780102,"TMAX",94,"","","F",NA
"USC00413257",18780103,"TMAX",78,"","","F",NA
"USC00413257",18780104,"TMAX",89,"","","F",NA
"USC00413257",18780105,"TMAX",83,"","","F",NA
"USC00413257",18780106,"TMAX",94,"","","F",NA
"USC00413257",18780107,"TMAX",61,"","","F",NA
"USC00413257",18780108,"TMAX",133,"","","F",NA
"USC00413257",18780109,"TMAX",172,"","","F",NA
"USC00413257",18780110,"TMAX",200,"","","F",NA
"USC00413257",18780111,"TMAX",178,"","","F",NA
"USC00413257",18780112,"TMAX",144,"","","F",NA
"USC00413257",18780113,"TMAX",128,"","","F",NA
"USC00413257",18780114,"TMAX",122,"","","F",NA
"USC00413257",18780115,"TMAX",156,"","","F",NA
"USC00413257",18780116,"TMAX",183,"","","F",NA
"USC00413257",18780117,"TMAX",200,"","","F",NA
"USC00413257",18780118,"TMAX",194,"","","F",NA
"USC00413257",18780119,"TMAX",206,"","","F",NA
"USC00413257",18780120,"TMAX",156,"","","F",NA
"USC00413257",18780121,"TMAX",183,"","","F",NA
"USC00413257",18780122,"TMAX",156,"","","F",NA
"USC00413257",18780123,"TMAX",211,"","","F",NA
"USC00413257",18780124,"TMAX",211,"","","F",NA
"USC00413257",18780125,"TMAX",228,"","","F",NA
"USC00413257",18780126,"TMAX",244,"","","F",NA
"USC00413257",18780127,"TMAX",206,"","","F",NA
"USC00413257",18780128,"TMAX",206,"","","F",NA
"USC00413257",18780129,"TMAX",161,"","","F",NA
"USC00413257",18780130,"TMAX",139,"","","F",NA
"USC00413257",18780131,"TMAX",200,"","","F",NA
"USC00413257",18780101,"TMIN",-67,"","","F",NA
"USC00413257",18780102,"TMIN",-50,"","","F",NA
"USC00413257",18780103,"TMIN",-33,"","","F",NA
"USC00413257",18780104,"TMIN",-61,"","","F",NA
"USC00413257",18780105,"TMIN",-94,"","","F",NA
"USC00413257",18780106,"TMIN",-28,"","","F",NA
"USC00413257",18780107,"TMIN",-33,"","","F",NA
"USC00413257",18780108,"TMIN",6,"","","F",NA
"USC00413257",18780109,"TMIN",44,"","","F",NA
"USC00413257",18780110,"TMIN",-22,"","","F",NA
"USC00413257",18780111,"TMIN",22,"","","F",NA
"USC00413257",18780112,"TMIN",6,"","","F",NA
"USC00413257",18780113,"TMIN",-33,"","","F",NA
"USC00413257",18780114,"TMIN",-94,"","","F",NA
"USC00413257",18780115,"TMIN",-22,"","","F",NA
"USC00413257",18780116,"TMIN",-39,"","","F",NA
"USC00413257",18780117,"TMIN",-28,"","","F",NA
"USC00413257",18780118,"TMIN",100,"","","F",NA
"USC00413257",18780119,"TMIN",11,"","","F",NA
"USC00413257",18780120,"TMIN",-33,"","","F",NA
"USC00413257",18780121,"TMIN",-50,"","","F",NA
"USC00413257",18780122,"TMIN",-83,"","","F",NA
"USC00413257",18780123,"TMIN",-78,"","","F",NA
"USC00413257",18780124,"TMIN",44,"","","F",NA
"USC00413257",18780125,"TMIN",-50,"","","F",NA
"USC00413257",18780126,"TMIN",94,"","","F",NA
"USC00413257",18780127,"TMIN",-11,"","","F",NA
"USC00413257",18780128,"TMIN",-28,"","","F",NA
"USC00413257",18780129,"TMIN",72,"","","F",NA
"USC00413257",18780130,"TMIN",22,"","","F",NA
"USC00413257",18780131,"TMIN",-11,"","","F",NA
"USC00413257",18780101,"PRCP",0,"","","F",NA
"USC00413257",18780102,"PRCP",0,"","","F",NA
"USC00413257",18780103,"PRCP",0,"","","F",NA
"USC00413257",18780104,"PRCP",0,"","","F",NA
"USC00413257",18780105,"PRCP",0,"","","F",NA
"USC00413257",18780106,"PRCP",0,"","","F",NA
"USC00413257",18780107,"PRCP",8,"","","F",NA
"USC00413257",18780108,"PRCP",5,"","","F",NA
"USC00413257",18780109,"PRCP",0,"","","F",NA
"USC00413257",18780110,"PRCP",0,"","","F",NA
"USC00413257",18780111,"PRCP",0,"","","F",NA
"USC00413257",18780112,"PRCP",0,"","","F",NA
"USC00413257",18780113,"PRCP",0,"","","F",NA
"USC00413257",18780114,"PRCP",0,"","","F",NA
"USC00413257",18780115,"PRCP",0,"","","F",NA
"USC00413257",18780116,"PRCP",0,"","","F",NA
"USC00413257",18780117,"PRCP",0,"","","F",NA
"USC00413257",18780118,"PRCP",0,"","","F",NA
"USC00413257",18780119,"PRCP",0,"","","F",NA
"USC00413257",18780120,"PRCP",0,"","","F",NA
"USC00413257",18780121,"PRCP",0,"","","F",NA
"USC00413257",18780122,"PRCP",0,"","","F",NA
"USC00413257",18780123,"PRCP",0,"","","F",NA
"USC00413257",18780124,"PRCP",0,"","","F",NA
"USC00413257",18780125,"PRCP",0,"","","F",NA
"USC00413257",18780126,"PRCP",0,"","","F",NA
"USC00413257",18780127,"PRCP",0,"","","F",NA
"USC00413257",18780128,"PRCP",0,"","","F",NA
"USC00413257",18780129,"PRCP",0,"","","F",NA
"USC00413257",18780130,"PRCP",0,"","","F",NA
"USC00413257",18780131,"PRCP",0,"","","F",NA
"USC00413257",18780201,"TMAX",183,"","","F",NA
"USC00413257",18780202,"TMAX",56,"","","F",NA
"USC00413257",18780203,"TMAX",139,"","","F",NA
"USC00413257",18780204,"TMAX",156,"","","F",NA
"USC00413257",18780205,"TMAX",189,"","","F",NA
"USC00413257",18780206,"TMAX",167,"","","F",NA
"USC00413257",18780207,"TMAX",194,"","","F",NA
"USC00413257",18780208,"TMAX",172,"","","F",NA
"USC00413257",18780209,"TMAX",111,"","","F",NA
"USC00413257",18780210,"TMAX",94,"","","F",NA
"USC00413257",18780211,"TMAX",156,"","","F",NA
"USC00413257",18780212,"TMAX",178,"","","F",NA
"USC00413257",18780213,"TMAX",194,"","","F",NA
"USC00413257",18780214,"TMAX",217,"","","F",NA
"USC00413257",18780215,"TMAX",200,"","","F",NA
"USC00413257",18780216,"TMAX",222,"","","F",NA
"USC00413257",18780217,"TMAX",233,"","","F",NA
"USC00413257",18780218,"TMAX",267,"","","F",NA
"USC00413257",18780219,"TMAX",244,"","","F",NA
"USC00413257",18780220,"TMAX",194,"","","F",NA
"USC00413257",18780221,"TMAX",183,"","","F",NA
"USC00413257",18780222,"TMAX",117,"","","F",NA
"USC00413257",18780223,"TMAX",133,"","","F",NA
"USC00413257",18780224,"TMAX",194,"","","F",NA
"USC00413257",18780225,"TMAX",122,"","","F",NA
"USC00413257",18780226,"TMAX",100,"","","F",NA
"USC00413257",18780227,"TMAX",133,"","","F",NA
"USC00413257",18780228,"TMAX",167,"","","F",NA
"USC00413257",18780201,"TMIN",0,"","","F",NA
"USC00413257",18780202,"TMIN",-6,"","","F",NA
"USC00413257",18780203,"TMIN",-72,"","","F",NA
"USC00413257",18780204,"TMIN",-44,"","","F",NA
"USC00413257",18780205,"TMIN",39,"","","F",NA
"USC00413257",18780206,"TMIN",56,"","","F",NA
"USC00413257",18780207,"TMIN",11,"","","F",NA
"USC00413257",18780208,"TMIN",-6,"","","F",NA
"USC00413257",18780209,"TMIN",-17,"","","F",NA
"USC00413257",18780210,"TMIN",-44,"","","F",NA
"USC00413257",18780211,"TMIN",-50,"","","F",NA
"USC00413257",18780212,"TMIN",56,"","","F",NA
"USC00413257",18780213,"TMIN",39,"","","F",NA
"USC00413257",18780214,"TMIN",22,"","","F",NA
"USC00413257",18780215,"TMIN",-22,"","","F",NA
"USC00413257",18780216,"TMIN",-17,"","","F",NA
"USC00413257",18780217,"TMIN",44,"","","F",NA
"USC00413257",18780218,"TMIN",33,"","","F",NA
"USC00413257",18780219,"TMIN",100,"","","F",NA
"USC00413257",18780220,"TMIN",78,"","","F",NA
"USC00413257",18780221,"TMIN",44,"","","F",NA
"USC00413257",18780222,"TMIN",61,"","","F",NA
"USC00413257",18780223,"TMIN",39,"","","F",NA
"USC00413257",18780224,"TMIN",17,"","","F",NA
"USC00413257",18780225,"TMIN",56,"","","F",NA
"USC00413257",18780226,"TMIN",50,"","","F",NA
"USC00413257",18780227,"TMIN",39,"","","F",NA
"USC00413257",18780228,"TMIN",33,"","","F",NA
"USC00413257",18780201,"PRCP",0,"","","F",NA
"USC00413257",18780202,"PRCP",0,"","","F",NA
"USC00413257",18780203,"PRCP",0,"","","F",NA
"USC00413257",18780204,"PRCP",0,"","","F",NA
"USC00413257",18780205,"PRCP",0,"","","F",NA
"USC00413257",18780206,"PRCP",0,"","","F",NA
"USC00413257",18780207,"PRCP",0,"","","F",NA
"USC00413257",18780208,"PRCP",0,"","","F",NA
"USC00413257",18780209,"PRCP",0,"","","F",NA
"USC00413257",18780210,"PRCP",0,"","","F",NA
"USC00413257",18780211,"PRCP",0,"","","F",NA
"USC00413257",18780212,"PRCP",0,"","","F",NA
"USC00413257",18780213,"PRCP",0,"","","F",NA
"USC00413257",18780214,"PRCP",0,"","","F",NA
"USC00413257",18780215,"PRCP",0,"","","F",NA
"USC00413257",18780216,"PRCP",51,"","","F",NA
"USC00413257",18780217,"PRCP",0,"","","F",NA
"USC00413257",18780218,"PRCP",0,"","","F",NA
"USC00413257",18780219,"PRCP",0,"","","F",NA
"USC00413257",18780220,"PRCP",38,"","","F",NA
"USC00413257",18780221,"PRCP",0,"","","F",NA
"USC00413257",18780222,"PRCP",51,"","","F",NA
"USC00413257",18780223,"PRCP",5,"","","F",NA
"USC00413257",18780224,"PRCP",0,"","","F",NA
"USC00413257",18780225,"PRCP",0,"","","F",NA
"USC00413257",18780226,"PRCP",366,"","","F",NA
"USC00413257",18780227,"PRCP",56,"","","F",NA
"USC00413257",18780228,"PRCP",0,"","","F",NA
"USC00413257",18780423,"TMAX",261,"","","F",NA
"USC00413257",18780424,"TMAX",283,"","","F",NA
"USC00413257",18780425,"TMAX",294,"","","F",NA
"USC00413257",18780426,"TMAX",306,"","","F",NA
"USC00413257",18780427,"TMAX",306,"","","F",NA
"USC00413257",18780428,"TMAX",222,"","","F",NA
"USC00413257",18780429,"TMAX",272,"","","F",NA
"USC00413257",18780430,"TMAX",294,"","","F",NA
"USC00413257",18780423,"TMIN",100,"","","F",NA
"USC00413257",18780424,"TMIN",50,"","","F",NA
"USC00413257",18780425,"TMIN",50,"","","F",NA
"USC00413257",18780426,"TMIN",111,"","","F",NA
"USC00413257",18780427,"TMIN",128,"","","F",NA
"USC00413257",18780428,"TMIN",122,"","","F",NA
"USC00413257",18780429,"TMIN",94,"","","F",NA
"USC00413257",18780430,"TMIN",83,"","","F",NA
"USC00413257",18780401,"PRCP",0,"","","F",NA
"USC00413257",18780402,"PRCP",0,"","","F",NA
"USC00413257",18780403,"PRCP",0,"","","F",NA
"USC00413257",18780404,"PRCP",0,"","","F",NA
"USC00413257",18780405,"PRCP",0,"","","F",NA
"USC00413257",18780406,"PRCP",0,"","","F",NA
"USC00413257",18780407,"PRCP",0,"","","F",NA
"USC00413257",18780408,"PRCP",0,"","","F",NA
"USC00413257",18780409,"PRCP",0,"","","F",NA
"USC00413257",18780410,"PRCP",0,"","","F",NA
"USC00413257",18780411,"PRCP",0,"","","F",NA
"USC00413257",18780412,"PRCP",0,"","","F",NA
"USC00413257",18780413,"PRCP",0,"","","F",NA
"USC00413257",18780414,"PRCP",0,"","","F",NA
"USC00413257",18780415,"PRCP",0,"","","F",NA
"USC00413257",18780416,"PRCP",0,"","","F",NA
"USC00413257",18780417,"PRCP",0,"","","F",NA
"USC00413257",18780418,"PRCP",0,"","","F",NA
"USC00413257",18780419,"PRCP",0,"","","F",NA
"USC00413257",18780420,"PRCP",0,"","","F",NA
"USC00413257",18780421,"PRCP",0,"","","F",NA
"USC00413257",18780422,"PRCP",0,"","","F",NA
"USC00413257",18780423,"PRCP",0,"","","F",NA
"USC00413257",18780424,"PRCP",0,"","","F",NA
"USC00413257",18780425,"PRCP",0,"","","F",NA
"USC00413257",18780426,"PRCP",0,"","","F",NA
"USC00413257",18780427,"PRCP",0,"","","F",NA
"USC00413257",18780428,"PRCP",81,"","","F",NA
"USC00413257",18780429,"PRCP",0,"","","F",NA
"USC00413257",18780430,"PRCP",0,"","","F",NA
"USC00413257",18780501,"TMAX",300,"","","F",NA
"USC00413257",18780502,"TMAX",300,"","","F",NA
"USC00413257",18780503,"TMAX",244,"","","F",NA
"USC00413257",18780504,"TMAX",261,"","","F",NA
"USC00413257",18780505,"TMAX",294,"","","F",NA
"USC00413257",18780506,"TMAX",317,"","","F",NA
"USC00413257",18780507,"TMAX",344,"","","F",NA
"USC00413257",18780508,"TMAX",261,"","","F",NA
"USC00413257",18780509,"TMAX",272,"","","F",NA
"USC00413257",18780510,"TMAX",233,"","","F",NA
"USC00413257",18780511,"TMAX",189,"","","F",NA
"USC00413257",18780512,"TMAX",272,"","","F",NA
"USC00413257",18780513,"TMAX",283,"","","F",NA
"USC00413257",18780514,"TMAX",278,"","","F",NA
"USC00413257",18780515,"TMAX",328,"","","F",NA
"USC00413257",18780516,"TMAX",333,"","","F",NA
"USC00413257",18780517,"TMAX",311,"","","F",NA
"USC00413257",18780518,"TMAX",294,"","","F",NA
"USC00413257",18780519,"TMAX",333,"","","F",NA
"USC00413257",18780520,"TMAX",344,"","","F",NA
"USC00413257",18780521,"TMAX",311,"","","F",NA
"USC00413257",18780522,"TMAX",306,"","","F",NA
"USC00413257",18780523,"TMAX",328,"","","F",NA
"USC00413257",18780524,"TMAX",317,"","","F",NA
"USC00413257",18780525,"TMAX",272,"","","F",NA
"USC00413257",18780526,"TMAX",294,"","","F",NA
"USC00413257",18780527,"TMAX",328,"","","F",NA
"USC00413257",18780528,"TMAX",317,"","","F",NA
"USC00413257",18780529,"TMAX",322,"","","F",NA
"USC00413257",18780530,"TMAX",322,"","","F",NA
"USC00413257",18780531,"TMAX",322,"","","F",NA
"USC00413257",18780501,"TMIN",78,"","","F",NA
"USC00413257",18780502,"TMIN",89,"","","F",NA
"USC00413257",18780503,"TMIN",56,"","","F",NA
"USC00413257",18780504,"TMIN",28,"","","F",NA
"USC00413257",18780505,"TMIN",100,"","","F",NA
"USC00413257",18780506,"TMIN",178,"","","F",NA
"USC00413257",18780507,"TMIN",183,"","","F",NA
"USC00413257",18780508,"TMIN",111,"","","F",NA
"USC00413257",18780509,"TMIN",144,"","","F",NA
"USC00413257",18780510,"TMIN",139,"","","F",NA
"USC00413257",18780511,"TMIN",150,"","","F",NA
"USC00413257",18780512,"TMIN",156,"","","F",NA
"USC00413257",18780513,"TMIN",144,"","","F",NA
"USC00413257",18780514,"TMIN",161,"","","F",NA
"USC00413257",18780515,"TMIN",161,"","","F",NA
"USC00413257",18780516,"TMIN",211,"","","F",NA
"USC00413257",18780517,"TMIN",161,"","","F",NA
"USC00413257",18780518,"TMIN",200,"","","F",NA
"USC00413257",18780519,"TMIN",139,"","","F",NA
"USC00413257",18780520,"TMIN",211,"","","F",NA
"USC00413257",18780521,"TMIN",222,"","","F",NA
"USC00413257",18780522,"TMIN",222,"","","F",NA
"USC00413257",18780523,"TMIN",183,"","","F",NA
"USC00413257",18780524,"TMIN",189,"","","F",NA
"USC00413257",18780525,"TMIN",211,"","","F",NA
"USC00413257",18780526,"TMIN",139,"","","F",NA
"USC00413257",18780527,"TMIN",178,"","","F",NA
"USC00413257",18780528,"TMIN",200,"","","F",NA
"USC00413257",18780529,"TMIN",217,"","","F",NA
"USC00413257",18780530,"TMIN",228,"","","F",NA
"USC00413257",18780531,"TMIN",239,"","","F",NA
"USC00413257",18780601,"TMAX",339,"","","F",NA
"USC00413257",18780602,"TMAX",372,"","","F",NA
"USC00413257",18780603,"TMAX",383,"","","F",NA
"USC00413257",18780604,"TMAX",239,"","","F",NA
"USC00413257",18780605,"TMAX",289,"","","F",NA
"USC00413257",18780606,"TMAX",328,"","","F",NA
"USC00413257",18780609,"TMAX",361,"","","F",NA
"USC00413257",18780610,"TMAX",361,"","","F",NA
"USC00413257",18780611,"TMAX",328,"","","F",NA
"USC00413257",18780612,"TMAX",328,"","","F",NA
"USC00413257",18780613,"TMAX",361,"","","F",NA
"USC00413257",18780614,"TMAX",356,"","","F",NA
"USC00413257",18780615,"TMAX",367,"","","F",NA
"USC00413257",18780616,"TMAX",328,"","","F",NA
"USC00413257",18780617,"TMAX",378,"","","F",NA
"USC00413257",18780618,"TMAX",350,"","","F",NA
"USC00413257",18780619,"TMAX",372,"","","F",NA
"USC00413257",18780620,"TMAX",344,"","","F",NA
"USC00413257",18780621,"TMAX",278,"","","F",NA
"USC00413257",18780622,"TMAX",317,"","","F",NA
"USC00413257",18780623,"TMAX",322,"","","F",NA
"USC00413257",18780624,"TMAX",356,"","","F",NA
"USC00413257",18780625,"TMAX",361,"","","F",NA
"USC00413257",18780626,"TMAX",294,"","","F",NA
"USC00413257",18780627,"TMAX",344,"","","F",NA
"USC00413257",18780628,"TMAX",322,"","","F",NA
"USC00413257",18780629,"TMAX",328,"","","F",NA
"USC00413257",18780630,"TMAX",328,"","","F",NA
"USC00413257",18780601,"TMIN",217,"","","F",NA
"USC00413257",18780602,"TMIN",217,"","","F",NA
"USC00413257",18780603,"TMIN",178,"","","F",NA
"USC00413257",18780604,"TMIN",206,"","","F",NA
"USC00413257",18780605,"TMIN",178,"","","F",NA
"USC00413257",18780606,"TMIN",178,"","","F",NA
"USC00413257",18780609,"TMIN",183,"","","F",NA
"USC00413257",18780610,"TMIN",167,"","","F",NA
"USC00413257",18780611,"TMIN",200,"","","F",NA
"USC00413257",18780612,"TMIN",222,"","","F",NA
"USC00413257",18780613,"TMIN",194,"","","F",NA
"USC00413257",18780614,"TMIN",200,"","","F",NA
"USC00413257",18780615,"TMIN",261,"","","F",NA
"USC00413257",18780616,"TMIN",178,"","","F",NA
"USC00413257",18780617,"TMIN",189,"","","F",NA
"USC00413257",18780618,"TMIN",200,"","","F",NA
"USC00413257",18780619,"TMIN",194,"","","F",NA
"USC00413257",18780620,"TMIN",217,"","","F",NA
"USC00413257",18780621,"TMIN",172,"","","F",NA
"USC00413257",18780622,"TMIN",211,"","","F",NA
"USC00413257",18780623,"TMIN",206,"","","F",NA
"USC00413257",18780624,"TMIN",211,"","","F",NA
"USC00413257",18780625,"TMIN",211,"","","F",NA
"USC00413257",18780626,"TMIN",206,"","","F",NA
"USC00413257",18780627,"TMIN",194,"","","F",NA
"USC00413257",18780628,"TMIN",211,"","","F",NA
"USC00413257",18780629,"TMIN",211,"","","F",NA
"USC00413257",18780630,"TMIN",178,"","","F",NA
"USC00413257",18780601,"PRCP",0,"","","F",NA
"USC00413257",18780602,"PRCP",0,"","","F",NA
"USC00413257",18780603,"PRCP",0,"","","F",NA
"USC00413257",18780604,"PRCP",241,"","","F",NA
"USC00413257",18780605,"PRCP",0,"","","F",NA
"USC00413257",18780606,"PRCP",0,"","","F",NA
"USC00413257",18780607,"PRCP",0,"","","F",NA
"USC00413257",18780608,"PRCP",0,"","","F",NA
"USC00413257",18780609,"PRCP",0,"","","F",NA
"USC00413257",18780610,"PRCP",0,"","","F",NA
"USC00413257",18780611,"PRCP",114,"","","F",NA
"USC00413257",18780612,"PRCP",0,"","","F",NA
"USC00413257",18780613,"PRCP",0,"","","F",NA
"USC00413257",18780614,"PRCP",74,"","","F",NA
"USC00413257",18780615,"PRCP",0,"","","F",NA
"USC00413257",18780616,"PRCP",287,"","","F",NA
"USC00413257",18780617,"PRCP",0,"","","F",NA
"USC00413257",18780618,"PRCP",531,"","","F",NA
"USC00413257",18780619,"PRCP",0,"","","F",NA
"USC00413257",18780620,"PRCP",0,"","","F",NA
"USC00413257",18780621,"PRCP",0,"","","F",NA
"USC00413257",18780622,"PRCP",0,"","","F",NA
"USC00413257",18780623,"PRCP",0,"","","F",NA
"USC00413257",18780624,"PRCP",0,"","","F",NA
"USC00413257",18780625,"PRCP",0,"","","F",NA
"USC00413257",18780626,"PRCP",0,"","","F",NA
"USC00413257",18780627,"PRCP",206,"","","F",NA
"USC00413257",18780628,"PRCP",0,"","","F",NA
"USC00413257",18780629,"PRCP",0,"","","F",NA
"USC00413257",18780630,"PRCP",0,"","","F",NA
"USC00413257",18780701,"TMAX",250,"","","F",NA
"USC00413257",18780702,"TMAX",278,"","","F",NA
"USC00413257",18780703,"TMAX",311,"","","F",NA
"USC00413257",18780704,"TMAX",311,"","","F",NA
"USC00413257",18780705,"TMAX",339,"","","F",NA
"USC00413257",18780706,"TMAX",344,"","","F",NA
"USC00413257",18780707,"TMAX",344,"","","F",NA
"USC00413257",18780708,"TMAX",333,"","","F",NA
"USC00413257",18780709,"TMAX",344,"","","F",NA
"USC00413257",18780710,"TMAX",350,"","","F",NA
"USC00413257",18780711,"TMAX",350,"","","F",NA
"USC00413257",18780712,"TMAX",361,"","","F",NA
"USC00413257",18780713,"TMAX",350,"","","F",NA
"USC00413257",18780714,"TMAX",350,"","","F",NA
"USC00413257",18780715,"TMAX",361,"","","F",NA
"USC00413257",18780716,"TMAX",389,"","","F",NA
"USC00413257",18780718,"TMAX",372,"","","F",NA
"USC00413257",18780719,"TMAX",350,"","","F",NA
"USC00413257",18780720,"TMAX",333,"","","F",NA
"USC00413257",18780721,"TMAX",356,"","","F",NA
"USC00413257",18780722,"TMAX",383,"","","F",NA
"USC00413257",18780723,"TMAX",383,"","","F",NA
"USC00413257",18780724,"TMAX",361,"","","F",NA
"USC00413257",18780725,"TMAX",367,"","","F",NA
"USC00413257",18780726,"TMAX",361,"","","F",NA
